date;state;COUNTRY;confirmed
2020-06-26;Yukon;Canada;11
2020-06-26;Yunnan;China;185
2020-06-26;Zhejiang;China;1269
2020-06-26;no;Afghanistan;30451
2020-06-26;no;Albania;2269
2020-06-26;no;Algeria;12685
2020-06-26;no;Andorra;855
2020-06-26;no;Angola;212
2020-06-26;no;Antigua and Barbuda;65
2020-06-26;no;Argentina;55343
2020-06-26;no;Armenia;23247
2020-06-26;no;Austria;17522
2020-06-26;no;Azerbaijan;15369
2020-06-26;no;Bahamas;104
2020-06-26;no;Bahrain;24805
2020-06-26;no;Bangladesh;130474
2020-06-26;no;Barbados;97
2020-06-26;no;Belarus;60713
2020-06-26;no;Belgium;61106
2020-06-26;no;Belize;24
2020-06-26;no;Benin;1053
2020-06-26;no;Bhutan;70
2020-06-26;no;Bolivia;29423
2020-06-26;no;Bosnia and Herzegovina;3935
2020-06-26;no;Botswana;92
2020-06-26;no;Brazil;1274974
2020-06-26;no;Brunei;141
2020-06-26;no;Bulgaria;4513
2020-06-26;no;Burkina Faso;941
2020-06-26;no;Burma;293
2020-06-26;no;Burundi;144
2020-06-26;no;Cabo Verde;1027
2020-06-26;no;Cambodia;139
2020-06-26;no;Cameroon;12592
2020-06-26;no;Central African Republic;3340
2020-06-26;no;Chad;865
2020-06-26;no;Chile;263360
2020-06-26;no;Colombia;84442
2020-06-26;no;Comoros;272
2020-06-26;no;Congo (Brazzaville);1087
2020-06-26;no;Congo (Kinshasa);6552
2020-06-26;no;Costa Rica;2836
2020-06-26;no;Cote d'Ivoire;8739
2020-06-26;no;Croatia;2539
2020-06-26;no;Cuba;2325
2020-06-26;no;Cyprus;992
2020-06-26;no;Czechia;11038
2020-06-26;no;Denmark;12675
2020-06-26;no;Diamond Princess;712
2020-06-26;no;Djibouti;4643
2020-06-26;no;Dominica;18
2020-06-26;no;Dominican Republic;29764
2020-06-26;no;Ecuador;53856
2020-06-26;no;Egypt;62755
2020-06-26;no;El Salvador;5517
2020-06-26;no;Equatorial Guinea;2001
2020-06-26;no;Eritrea;167
2020-06-26;no;Estonia;1986
2020-06-26;no;Eswatini;728
2020-06-26;no;Ethiopia;5425
2020-06-26;no;Fiji;18
2020-06-26;no;Finland;7191
2020-06-26;no;France;193346
2020-06-26;no;Gabon;5209
2020-06-26;no;Gambia;43
2020-06-26;no;Georgia;919
2020-06-26;no;Germany;194036
2020-06-26;no;Ghana;15834
2020-06-26;no;Greece;3343
2020-06-26;no;Grenada;23
2020-06-26;no;Guatemala;15828
2020-06-26;no;Guinea;5260
2020-06-26;no;Guinea-Bissau;1614
2020-06-26;no;Guyana;215
2020-06-26;no;Haiti;5722
2020-06-26;no;Holy See;12
2020-06-26;no;Honduras;15994
2020-06-26;no;Hungary;4127
2020-06-26;no;Iceland;1820
2020-06-26;no;India;508953
2020-06-26;no;Indonesia;51427
2020-06-26;no;Iran;217724
2020-06-26;no;Iraq;41193
2020-06-26;no;Ireland;25414
2020-06-26;no;Israel;22800
2020-06-26;no;Italy;239961
2020-06-26;no;Jamaica;686
2020-06-26;no;Japan;18162
2020-06-26;no;Jordan;1104
2020-06-26;no;Kazakhstan;20319
2020-06-26;no;Kenya;5533
2020-06-26;no;Korea, South;12653
2020-06-26;no;Kosovo;2432
2020-06-26;no;Kuwait;43703
2020-06-26;no;Kyrgyzstan;4446
2020-06-26;no;Laos;19
2020-06-26;no;Latvia;1112
2020-06-26;no;Lebanon;1697
2020-06-26;no;Lesotho;24
2020-06-26;no;Liberia;684
2020-06-26;no;Libya;713
2020-06-26;no;Liechtenstein;82
2020-06-26;no;Lithuania;1808
2020-06-26;no;Luxembourg;4173
2020-06-26;no;MS Zaandam;9
2020-06-26;no;Madagascar;1922
2020-06-26;no;Malawi;1005
2020-06-26;no;Malaysia;8606
2020-06-26;no;Maldives;2283
2020-06-26;no;Mali;2060
2020-06-26;no;Malta;670
2020-06-26;no;Mauritania;3907
2020-06-26;no;Mauritius;341
2020-06-26;no;Mexico;208392
2020-06-26;no;Moldova;15776
2020-06-26;no;Monaco;102
2020-06-26;no;Mongolia;219
2020-06-26;no;Montenegro;439
2020-06-26;no;Morocco;11633
2020-06-26;no;Mozambique;816
2020-06-26;no;Namibia;121
2020-06-26;no;Nepal;11755
2020-06-26;no;Netherlands;50005
2020-06-26;no;New Zealand;1522
2020-06-26;no;Nicaragua;2170
2020-06-26;no;Niger;1059
2020-06-26;no;Nigeria;23298
2020-06-26;no;North Macedonia;5758
2020-06-26;no;Norway;8832
2020-06-26;no;Oman;36034
2020-06-26;no;Pakistan;198883
2020-06-26;no;Panama;29905
2020-06-26;no;Papua New Guinea;11
2020-06-26;no;Paraguay;1711
2020-06-26;no;Peru;272364
2020-06-26;no;Philippines;34073
2020-06-26;no;Poland;33395
2020-06-26;no;Portugal;40866
2020-06-26;no;Qatar;92784
2020-06-26;no;Romania;25697
2020-06-26;no;Russia;619936
2020-06-26;no;Rwanda;858
2020-06-26;no;Saint Kitts and Nevis;15
2020-06-26;no;Saint Lucia;19
2020-06-26;no;Saint Vincent and the Grenadines;29
2020-06-26;no;San Marino;698
2020-06-26;no;Sao Tome and Principe;712
2020-06-26;no;Saudi Arabia;174577
2020-06-26;no;Senegal;6354
2020-06-26;no;Serbia;13565
2020-06-26;no;Seychelles;11
2020-06-26;no;Sierra Leone;1394
2020-06-26;no;Singapore;42955
2020-06-26;no;Slovakia;1643
2020-06-26;no;Slovenia;1558
2020-06-26;no;Somalia;2878
2020-06-26;no;South Africa;124590
2020-06-26;no;South Sudan;1942
2020-06-26;no;Spain;247905
2020-06-26;no;Sri Lanka;2014
2020-06-26;no;Sudan;9257
2020-06-26;no;Suriname;389
2020-06-26;no;Sweden;65137
2020-06-26;no;Switzerland;31486
2020-06-26;no;Syria;255
2020-06-26;no;Taiwan*;447
2020-06-26;no;Tajikistan;5747
2020-06-26;no;Tanzania;509
2020-06-26;no;Thailand;3162
2020-06-26;no;Timor-Leste;24
2020-06-26;no;Togo;591
2020-06-26;no;Trinidad and Tobago;124
2020-06-26;no;Tunisia;1164
2020-06-26;no;Turkey;194511
2020-06-26;no;US;2467554
2020-06-26;no;Uganda;833
2020-06-26;no;Ukraine;41975
2020-06-26;no;United Arab Emirates;46973
2020-06-26;no;United Kingdom;281675
2020-06-26;no;Uruguay;919
2020-06-26;no;Uzbekistan;7427
2020-06-26;no;Venezuela;4779
2020-06-26;no;Vietnam;353
2020-06-26;no;West Bank and Gaza;1557
2020-06-26;no;Western Sahara;10
2020-06-26;no;Yemen;1089
2020-06-26;no;Zambia;1531
2020-06-26;no;Zimbabwe;561
2020-06-27;Alberta;Canada;7957
2020-06-27;Anguilla;United Kingdom;3
2020-06-27;Anhui;China;991
2020-06-27;Aruba;Netherlands;101
2020-06-27;Australian Capital Territory;Australia;108
2020-06-27;Beijing;China;905
2020-06-27;Bermuda;United Kingdom;146
2020-06-27;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-27;British Columbia;Canada;2878
2020-06-27;British Virgin Islands;United Kingdom;8
2020-06-27;Cayman Islands;United Kingdom;196
2020-06-27;Channel Islands;United Kingdom;571
2020-06-27;Chongqing;China;582
2020-06-27;Curacao;Netherlands;23
2020-06-27;Diamond Princess;Canada;0
2020-06-27;Falkland Islands (Malvinas);United Kingdom;13
2020-06-27;Faroe Islands;Denmark;187
2020-06-27;French Guiana;France;3461
2020-06-27;French Polynesia;France;60
2020-06-27;Fujian;China;363
2020-06-27;Gansu;China;163
2020-06-27;Gibraltar;United Kingdom;177
2020-06-27;Grand Princess;Canada;13
2020-06-27;Greenland;Denmark;13
2020-06-27;Guadeloupe;France;182
2020-06-27;Guangdong;China;1637
2020-06-27;Guangxi;China;254
2020-06-27;Guizhou;China;147
2020-06-27;Hainan;China;171
2020-06-27;Hebei;China;349
2020-06-27;Heilongjiang;China;947
2020-06-27;Henan;China;1276
2020-06-27;Hong Kong;China;1197
2020-06-27;Hubei;China;68135
2020-06-27;Hunan;China;1019
2020-06-27;Inner Mongolia;China;238
2020-06-27;Isle of Man;United Kingdom;336
2020-06-27;Jiangsu;China;654
2020-06-27;Jiangxi;China;932
2020-06-27;Jilin;China;155
2020-06-27;Liaoning;China;154
2020-06-27;Macau;China;46
2020-06-27;Manitoba;Canada;322
2020-06-27;Martinique;France;242
2020-06-27;Mayotte;France;2508
2020-06-27;Montserrat;United Kingdom;11
2020-06-27;New Brunswick;Canada;165
2020-06-27;New Caledonia;France;21
2020-06-27;New South Wales;Australia;3177
2020-06-27;Newfoundland and Labrador;Canada;261
2020-06-27;Ningxia;China;75
2020-06-27;Northern Territory;Australia;29
2020-06-27;Northwest Territories;Canada;5
2020-06-27;Nova Scotia;Canada;1061
2020-06-27;Ontario;Canada;36322
2020-06-27;Prince Edward Island;Canada;27
2020-06-27;Qinghai;China;18
2020-06-27;Quebec;Canada;55079
2020-06-27;Queensland;Australia;1067
2020-06-27;Reunion;France;520
2020-06-27;Saint Barthelemy;France;6
2020-06-27;Saint Pierre and Miquelon;France;1
2020-06-27;Saskatchewan;Canada;777
2020-06-27;Shaanxi;China;320
2020-06-27;Shandong;China;792
2020-06-27;Shanghai;China;707
2020-06-27;Shanxi;China;198
2020-06-27;Sichuan;China;589
2020-06-27;Sint Maarten;Netherlands;77
2020-06-27;South Australia;Australia;440
2020-06-27;St Martin;France;42
2020-06-27;Tasmania;Australia;228
2020-06-27;Tianjin;China;198
2020-06-27;Tibet;China;1
2020-06-27;Turks and Caicos Islands;United Kingdom;16
2020-06-27;Victoria;Australia;2028
2020-06-27;Western Australia;Australia;609
2020-06-27;Xinjiang;China;76
2020-06-27;Yukon;Canada;11
2020-06-27;Yunnan;China;185
2020-06-27;Zhejiang;China;1269
2020-06-27;no;Afghanistan;30616
2020-06-27;no;Albania;2330
2020-06-27;no;Algeria;12968
2020-06-27;no;Andorra;855
2020-06-27;no;Angola;259
2020-06-27;no;Antigua and Barbuda;65
2020-06-27;no;Argentina;57744
2020-06-27;no;Armenia;23909
2020-06-27;no;Austria;17580
2020-06-27;no;Azerbaijan;15890
2020-06-27;no;Bahamas;104
2020-06-27;no;Bahrain;25267
2020-06-27;no;Bangladesh;133978
2020-06-27;no;Barbados;97
2020-06-27;no;Belarus;61095
2020-06-27;no;Belgium;61209
2020-06-27;no;Belize;24
2020-06-27;no;Benin;1124
2020-06-27;no;Bhutan;75
2020-06-27;no;Bolivia;30676
2020-06-27;no;Bosnia and Herzegovina;3935
2020-06-27;no;Botswana;92
2020-06-27;no;Brazil;1313667
2020-06-27;no;Brunei;141
2020-06-27;no;Bulgaria;4625
2020-06-27;no;Burkina Faso;941
2020-06-27;no;Burma;296
2020-06-27;no;Burundi;170
2020-06-27;no;Cabo Verde;1091
2020-06-27;no;Cambodia;141
2020-06-27;no;Cameroon;12592
2020-06-27;no;Central African Republic;3429
2020-06-27;no;Chad;865
2020-06-27;no;Chile;267766
2020-06-27;no;Colombia;88591
2020-06-27;no;Comoros;272
2020-06-27;no;Congo (Brazzaville);1087
2020-06-27;no;Congo (Kinshasa);6690
2020-06-27;no;Costa Rica;2979
2020-06-27;no;Cote d'Ivoire;8944
2020-06-27;no;Croatia;2624
2020-06-27;no;Cuba;2330
2020-06-27;no;Cyprus;994
2020-06-27;no;Czechia;11298
2020-06-27;no;Denmark;12675
2020-06-27;no;Diamond Princess;712
2020-06-27;no;Djibouti;4643
2020-06-27;no;Dominica;18
2020-06-27;no;Dominican Republic;30619
2020-06-27;no;Ecuador;54574
2020-06-27;no;Egypt;63923
2020-06-27;no;El Salvador;5727
2020-06-27;no;Equatorial Guinea;2001
2020-06-27;no;Eritrea;191
2020-06-27;no;Estonia;1986
2020-06-27;no;Eswatini;745
2020-06-27;no;Ethiopia;5570
2020-06-27;no;Fiji;18
2020-06-27;no;Finland;7198
2020-06-27;no;France;193152
2020-06-27;no;Gabon;5209
2020-06-27;no;Gambia;44
2020-06-27;no;Georgia;921
2020-06-27;no;Germany;194458
2020-06-27;no;Ghana;16431
2020-06-27;no;Greece;3366
2020-06-27;no;Grenada;23
2020-06-27;no;Guatemala;16397
2020-06-27;no;Guinea;5291
2020-06-27;no;Guinea-Bissau;1614
2020-06-27;no;Guyana;230
2020-06-27;no;Haiti;5777
2020-06-27;no;Holy See;12
2020-06-27;no;Honduras;17007
2020-06-27;no;Hungary;4138
2020-06-27;no;Iceland;1820
2020-06-27;no;India;528859
2020-06-27;no;Indonesia;52812
2020-06-27;no;Iran;220180
2020-06-27;no;Iraq;43262
2020-06-27;no;Ireland;25437
2020-06-27;no;Israel;23421
2020-06-27;no;Italy;240136
2020-06-27;no;Jamaica;690
2020-06-27;no;Japan;18254
2020-06-27;no;Jordan;1111
2020-06-27;no;Kazakhstan;20319
2020-06-27;no;Kenya;5811
2020-06-27;no;Korea, South;12715
2020-06-27;no;Kosovo;2494
2020-06-27;no;Kuwait;44391
2020-06-27;no;Kyrgyzstan;4513
2020-06-27;no;Laos;19
2020-06-27;no;Latvia;1115
2020-06-27;no;Lebanon;1719
2020-06-27;no;Lesotho;24
2020-06-27;no;Liberia;729
2020-06-27;no;Libya;727
2020-06-27;no;Liechtenstein;82
2020-06-27;no;Lithuania;1813
2020-06-27;no;Luxembourg;4217
2020-06-27;no;MS Zaandam;9
2020-06-27;no;Madagascar;2005
2020-06-27;no;Malawi;1038
2020-06-27;no;Malaysia;8616
2020-06-27;no;Maldives;2305
2020-06-27;no;Mali;2118
2020-06-27;no;Malta;670
2020-06-27;no;Mauritania;4025
2020-06-27;no;Mauritius;341
2020-06-27;no;Mexico;212802
2020-06-27;no;Moldova;16080
2020-06-27;no;Monaco;103
2020-06-27;no;Mongolia;219
2020-06-27;no;Montenegro;469
2020-06-27;no;Morocco;11877
2020-06-27;no;Mozambique;839
2020-06-27;no;Namibia;136
2020-06-27;no;Nepal;12309
2020-06-27;no;Netherlands;50074
2020-06-27;no;New Zealand;1526
2020-06-27;no;Nicaragua;2170
2020-06-27;no;Niger;1062
2020-06-27;no;Nigeria;24077
2020-06-27;no;North Macedonia;5906
2020-06-27;no;Norway;8846
2020-06-27;no;Oman;36953
2020-06-27;no;Pakistan;202955
2020-06-27;no;Panama;30658
2020-06-27;no;Papua New Guinea;11
2020-06-27;no;Paraguay;1942
2020-06-27;no;Peru;275989
2020-06-27;no;Philippines;34803
2020-06-27;no;Poland;33714
2020-06-27;no;Portugal;41189
2020-06-27;no;Qatar;93663
2020-06-27;no;Romania;26022
2020-06-27;no;Russia;626779
2020-06-27;no;Rwanda;878
2020-06-27;no;Saint Kitts and Nevis;15
2020-06-27;no;Saint Lucia;19
2020-06-27;no;Saint Vincent and the Grenadines;29
2020-06-27;no;San Marino;698
2020-06-27;no;Sao Tome and Principe;713
2020-06-27;no;Saudi Arabia;178504
2020-06-27;no;Senegal;6459
2020-06-27;no;Serbia;13792
2020-06-27;no;Seychelles;20
2020-06-27;no;Sierra Leone;1410
2020-06-27;no;Singapore;43246
2020-06-27;no;Slovakia;1657
2020-06-27;no;Slovenia;1572
2020-06-27;no;Somalia;2878
2020-06-27;no;South Africa;131800
2020-06-27;no;South Sudan;1942
2020-06-27;no;Spain;248469
2020-06-27;no;Sri Lanka;2033
2020-06-27;no;Sudan;9257
2020-06-27;no;Suriname;467
2020-06-27;no;Sweden;65137
2020-06-27;no;Switzerland;31555
2020-06-27;no;Syria;256
2020-06-27;no;Taiwan*;447
2020-06-27;no;Tajikistan;5799
2020-06-27;no;Tanzania;509
2020-06-27;no;Thailand;3162
2020-06-27;no;Timor-Leste;24
2020-06-27;no;Togo;615
2020-06-27;no;Trinidad and Tobago;126
2020-06-27;no;Tunisia;1168
2020-06-27;no;Turkey;195883
2020-06-27;no;US;2510259
2020-06-27;no;Uganda;848
2020-06-27;no;Ukraine;42932
2020-06-27;no;United Arab Emirates;47360
2020-06-27;no;United Kingdom;282308
2020-06-27;no;Uruguay;924
2020-06-27;no;Uzbekistan;7682
2020-06-27;no;Venezuela;5130
2020-06-27;no;Vietnam;355
2020-06-27;no;West Bank and Gaza;1815
2020-06-27;no;Western Sahara;10
2020-06-27;no;Yemen;1103
2020-06-27;no;Zambia;1531
2020-06-27;no;Zimbabwe;567
2020-06-28;Alberta;Canada;7996
2020-06-28;Anguilla;United Kingdom;3
2020-06-28;Anhui;China;991
2020-06-28;Aruba;Netherlands;101
2020-06-28;Australian Capital Territory;Australia;108
2020-06-28;Beijing;China;912
2020-06-28;Bermuda;United Kingdom;146
2020-06-28;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-28;British Columbia;Canada;2878
2020-06-28;British Virgin Islands;United Kingdom;8
2020-06-28;Cayman Islands;United Kingdom;196
2020-06-28;Channel Islands;United Kingdom;571
2020-06-28;Chongqing;China;582
2020-06-28;Curacao;Netherlands;23
2020-06-28;Diamond Princess;Canada;0
2020-06-28;Falkland Islands (Malvinas);United Kingdom;13
2020-06-28;Faroe Islands;Denmark;187
2020-06-28;French Guiana;France;3461
2020-06-28;French Polynesia;France;62
2020-06-28;Fujian;China;363
2020-06-28;Gansu;China;163
2020-06-28;Gibraltar;United Kingdom;177
2020-06-28;Grand Princess;Canada;13
2020-06-28;Greenland;Denmark;13
2020-06-28;Guadeloupe;France;182
2020-06-28;Guangdong;China;1637
2020-06-28;Guangxi;China;254
2020-06-28;Guizhou;China;147
2020-06-28;Hainan;China;171
2020-06-28;Hebei;China;349
2020-06-28;Heilongjiang;China;947
2020-06-28;Henan;China;1276
2020-06-28;Hong Kong;China;1199
2020-06-28;Hubei;China;68135
2020-06-28;Hunan;China;1019
2020-06-28;Inner Mongolia;China;238
2020-06-28;Isle of Man;United Kingdom;336
2020-06-28;Jiangsu;China;654
2020-06-28;Jiangxi;China;932
2020-06-28;Jilin;China;155
2020-06-28;Liaoning;China;155
2020-06-28;Macau;China;46
2020-06-28;Manitoba;Canada;322
2020-06-28;Martinique;France;242
2020-06-28;Mayotte;France;2508
2020-06-28;Montserrat;United Kingdom;11
2020-06-28;New Brunswick;Canada;165
2020-06-28;New Caledonia;France;21
2020-06-28;New South Wales;Australia;3184
2020-06-28;Newfoundland and Labrador;Canada;261
2020-06-28;Ningxia;China;75
2020-06-28;Northern Territory;Australia;29
2020-06-28;Northwest Territories;Canada;5
2020-06-28;Nova Scotia;Canada;1061
2020-06-28;Ontario;Canada;36597
2020-06-28;Prince Edward Island;Canada;27
2020-06-28;Qinghai;China;18
2020-06-28;Quebec;Canada;55079
2020-06-28;Queensland;Australia;1067
2020-06-28;Reunion;France;521
2020-06-28;Saint Barthelemy;France;6
2020-06-28;Saint Pierre and Miquelon;France;1
2020-06-28;Saskatchewan;Canada;778
2020-06-28;Shaanxi;China;320
2020-06-28;Shandong;China;792
2020-06-28;Shanghai;China;708
2020-06-28;Shanxi;China;198
2020-06-28;Sichuan;China;592
2020-06-28;Sint Maarten;Netherlands;77
2020-06-28;South Australia;Australia;440
2020-06-28;St Martin;France;43
2020-06-28;Tasmania;Australia;228
2020-06-28;Tianjin;China;198
2020-06-28;Tibet;China;1
2020-06-28;Turks and Caicos Islands;United Kingdom;28
2020-06-28;Victoria;Australia;2099
2020-06-28;Western Australia;Australia;609
2020-06-28;Xinjiang;China;76
2020-06-28;Yukon;Canada;11
2020-06-28;Yunnan;China;185
2020-06-28;Zhejiang;China;1269
2020-06-28;no;Afghanistan;30967
2020-06-28;no;Albania;2402
2020-06-28;no;Algeria;13273
2020-06-28;no;Andorra;855
2020-06-28;no;Angola;267
2020-06-28;no;Antigua and Barbuda;69
2020-06-28;no;Argentina;59933
2020-06-28;no;Armenia;24645
2020-06-28;no;Austria;17654
2020-06-28;no;Azerbaijan;16424
2020-06-28;no;Bahamas;104
2020-06-28;no;Bahrain;25705
2020-06-28;no;Bangladesh;137787
2020-06-28;no;Barbados;97
2020-06-28;no;Belarus;61475
2020-06-28;no;Belgium;61295
2020-06-28;no;Belize;24
2020-06-28;no;Benin;1149
2020-06-28;no;Bhutan;76
2020-06-28;no;Bolivia;31524
2020-06-28;no;Bosnia and Herzegovina;3935
2020-06-28;no;Botswana;92
2020-06-28;no;Brazil;1344143
2020-06-28;no;Brunei;141
2020-06-28;no;Bulgaria;4691
2020-06-28;no;Burkina Faso;959
2020-06-28;no;Burma;299
2020-06-28;no;Burundi;170
2020-06-28;no;Cabo Verde;1155
2020-06-28;no;Cambodia;141
2020-06-28;no;Cameroon;12592
2020-06-28;no;Central African Republic;3429
2020-06-28;no;Chad;866
2020-06-28;no;Chile;271982
2020-06-28;no;Colombia;91769
2020-06-28;no;Comoros;272
2020-06-28;no;Congo (Brazzaville);1087
2020-06-28;no;Congo (Kinshasa);6827
2020-06-28;no;Costa Rica;3130
2020-06-28;no;Cote d'Ivoire;9101
2020-06-28;no;Croatia;2691
2020-06-28;no;Cuba;2332
2020-06-28;no;Cyprus;994
2020-06-28;no;Czechia;11603
2020-06-28;no;Denmark;12675
2020-06-28;no;Diamond Princess;712
2020-06-28;no;Djibouti;4643
2020-06-28;no;Dominica;18
2020-06-28;no;Dominican Republic;31373
2020-06-28;no;Ecuador;55255
2020-06-28;no;Egypt;65188
2020-06-28;no;El Salvador;5934
2020-06-28;no;Equatorial Guinea;2001
2020-06-28;no;Eritrea;191
2020-06-28;no;Estonia;1987
2020-06-28;no;Eswatini;781
2020-06-28;no;Ethiopia;5689
2020-06-28;no;Fiji;18
2020-06-28;no;Finland;7198
2020-06-28;no;France;192429
2020-06-28;no;Gabon;5209
2020-06-28;no;Gambia;45
2020-06-28;no;Georgia;924
2020-06-28;no;Germany;194693
2020-06-28;no;Ghana;16742
2020-06-28;no;Greece;3376
2020-06-28;no;Grenada;23
2020-06-28;no;Guatemala;16930
2020-06-28;no;Guinea;5342
2020-06-28;no;Guinea-Bissau;1614
2020-06-28;no;Guyana;230
2020-06-28;no;Haiti;5777
2020-06-28;no;Holy See;12
2020-06-28;no;Honduras;18082
2020-06-28;no;Hungary;4142
2020-06-28;no;Iceland;1821
2020-06-28;no;India;548318
2020-06-28;no;Indonesia;54010
2020-06-28;no;Iran;222669
2020-06-28;no;Iraq;45402
2020-06-28;no;Ireland;25439
2020-06-28;no;Israel;23755
2020-06-28;no;Italy;240310
2020-06-28;no;Jamaica;696
2020-06-28;no;Japan;18366
2020-06-28;no;Jordan;1121
2020-06-28;no;Kazakhstan;21327
2020-06-28;no;Kenya;6070
2020-06-28;no;Korea, South;12757
2020-06-28;no;Kosovo;2590
2020-06-28;no;Kuwait;44942
2020-06-28;no;Kyrgyzstan;5017
2020-06-28;no;Laos;19
2020-06-28;no;Latvia;1116
2020-06-28;no;Lebanon;1740
2020-06-28;no;Lesotho;27
2020-06-28;no;Liberia;768
2020-06-28;no;Libya;762
2020-06-28;no;Liechtenstein;82
2020-06-28;no;Lithuania;1815
2020-06-28;no;Luxembourg;4242
2020-06-28;no;MS Zaandam;9
2020-06-28;no;Madagascar;2078
2020-06-28;no;Malawi;1146
2020-06-28;no;Malaysia;8634
2020-06-28;no;Maldives;2324
2020-06-28;no;Mali;2147
2020-06-28;no;Malta;670
2020-06-28;no;Mauritania;4149
2020-06-28;no;Mauritius;341
2020-06-28;no;Mexico;216852
2020-06-28;no;Moldova;16250
2020-06-28;no;Monaco;103
2020-06-28;no;Mongolia;220
2020-06-28;no;Montenegro;481
2020-06-28;no;Morocco;12052
2020-06-28;no;Mozambique;859
2020-06-28;no;Namibia;183
2020-06-28;no;Nepal;12772
2020-06-28;no;Netherlands;50147
2020-06-28;no;New Zealand;1528
2020-06-28;no;Nicaragua;2170
2020-06-28;no;Niger;1074
2020-06-28;no;Nigeria;24567
2020-06-28;no;North Macedonia;6080
2020-06-28;no;Norway;8855
2020-06-28;no;Oman;38150
2020-06-28;no;Pakistan;206512
2020-06-28;no;Panama;31686
2020-06-28;no;Papua New Guinea;11
2020-06-28;no;Paraguay;2127
2020-06-28;no;Peru;279419
2020-06-28;no;Philippines;35455
2020-06-28;no;Poland;33907
2020-06-28;no;Portugal;41646
